transaction_id,account_id,transaction_amount,transaction_date,transaction_type,merchant_id
7698,627,2125.27,2023-03-29 00:16:11.182952,Deposit,78
7699,627,3307.44,2023-02-25 15:30:15.837481,Withdraw,86
7700,627,-3565.54,2023-12-27 15:50:31.302141,Deposit,54
7701,628,2491.68,2023-12-13 18:39:58.992640,Deposit,7
7702,628,3994.65,2024-10-21 16:16:50.278978,Deposit,67
7703,628,-3700.33,2024-09-24 06:17:45.266363,Withdraw,59
7704,628,-517.25,2024-07-09 20:56:35.144109,Deposit,58
7705,628,4932.8,2024-07-26 11:39:10.579748,Deposit,84
7706,629,3974.06,2021-03-12 09:04:47.923059,Withdraw,98
7707,629,1743.5,2023-02-22 05:37:36.714501,Deposit,71
7708,629,-1978.72,2022-01-26 06:16:13.700482,Withdraw,74
7709,629,1099.36,2023-09-22 23:33:59.602039,Deposit,84
7710,629,-3210.45,2022-10-13 17:37:19.083007,Withdraw,10
7711,629,3984.61,2022-05-29 22:50:38.289805,Withdraw,43
7712,629,-3299.64,2023-06-26 20:38:48.847408,Withdraw,24
7713,629,-2750.18,2023-04-24 15:56:33.604018,Deposit,66
7714,629,-2412.24,2024-07-27 23:10:21.631241,Deposit,30
7715,629,-1126.01,2021-04-17 15:56:07.082641,Deposit,90
7716,630,1113.3,2024-04-21 04:20:07.287478,Deposit,24
7717,630,1058.45,2024-09-04 09:01:40.486383,Deposit,2
7718,630,2918.55,2022-04-26 14:37:16.741685,Deposit,58
7719,630,2012.75,2021-10-02 09:11:31.110370,Deposit,45
7720,630,795.52,2021-07-23 13:26:52.605159,Deposit,4
7721,630,1864.36,2020-06-08 13:38:21.847632,Deposit,41
7722,630,823.07,2023-07-03 22:56:49.643139,Withdraw,43
7723,630,1054.95,2022-02-22 19:29:38.941494,Deposit,9
7724,631,834.42,2022-11-16 03:28:24.779527,Deposit,7
7725,631,-1029.99,2022-12-26 20:29:49.451966,Deposit,78
7726,631,-1245.82,2024-09-09 17:27:09.779434,Deposit,52
7727,631,4336.24,2024-01-02 12:36:05.771150,Withdraw,53
7728,631,4209.01,2023-11-11 20:08:17.281911,Deposit,57
7729,631,-227.14,2024-07-19 19:06:17.795523,Deposit,4
7730,631,2155.84,2023-02-08 19:05:47.583195,Deposit,42
7731,631,304.94,2022-08-14 21:34:16.617100,Withdraw,47
7732,632,4063.65,2024-08-14 13:44:54.916061,Deposit,94
7733,632,-821.98,2024-07-09 00:13:01.016625,Withdraw,9
7734,632,-3776.7,2024-03-19 00:07:12.481111,Deposit,17
7735,632,-62.83,2024-05-07 15:12:32.720216,Deposit,53
7736,632,2953.49,2024-07-05 04:01:06.920505,Deposit,93
7737,632,-2126.07,2024-10-10 02:03:47.380401,Deposit,2
7738,632,-796.96,2024-06-18 06:32:25.182334,Withdraw,31
7739,632,4241.94,2024-09-09 13:07:41.040830,Deposit,28
7740,632,-4145.12,2024-08-20 08:25:36.306664,Withdraw,73
7741,632,1187.88,2024-06-07 08:54:57.553390,Withdraw,12
7742,632,-1061.89,2024-07-27 03:59:05.037962,Withdraw,72
7743,633,381.14,2022-03-14 17:50:06.015758,Withdraw,61
7744,633,2255.16,2022-09-19 18:16:08.700230,Withdraw,12
7745,633,3890.23,2022-09-30 00:09:10.354922,Deposit,36
7746,633,738.7,2024-01-01 14:30:35.182625,Deposit,57
7747,633,4582.98,2023-08-25 23:36:29.338864,Deposit,82
7748,633,2939.02,2023-10-12 13:33:30.031188,Withdraw,67
7749,633,1993.19,2024-05-08 06:26:58.857515,Withdraw,72
7750,633,3587.37,2023-05-20 15:05:16.695903,Withdraw,26
7751,633,2302.23,2024-02-06 02:51:39.652708,Withdraw,43
7752,634,794.63,2024-10-22 05:41:02.002359,Deposit,42
7753,634,-1149.69,2024-09-07 16:01:42.386925,Deposit,69
7754,634,-35.81,2023-02-03 02:05:03.994777,Withdraw,3
7755,634,-3425.94,2024-10-23 19:24:51.643493,Deposit,96
7756,634,258.16,2021-12-21 23:47:51.285234,Deposit,69
7757,634,-1748.16,2023-11-03 00:29:50.651023,Withdraw,26
7758,634,-4191.73,2022-10-27 23:56:43.415936,Deposit,14
7759,634,4962.07,2021-11-04 09:39:29.609891,Withdraw,70
7760,634,657.69,2024-10-18 23:27:18.163247,Deposit,94
7761,634,2850.69,2023-02-15 08:46:16.812394,Withdraw,70
7762,634,1611.89,2024-06-04 13:20:06.065681,Deposit,21
7763,634,-2454.33,2021-07-05 22:29:28.665426,Deposit,48
7764,634,4087.16,2021-05-02 13:22:49.465998,Deposit,95
7765,635,1288.06,2023-12-02 10:44:53.441822,Withdraw,84
7766,635,3644.35,2024-04-16 23:02:12.031425,Withdraw,60
7767,635,1873.65,2024-07-14 21:28:01.592064,Deposit,60
7768,635,-3018.93,2023-10-17 05:50:17.034319,Deposit,57
7769,635,-383.92,2023-09-23 12:42:07.951476,Withdraw,34
7770,636,1286.04,2022-12-29 02:23:24.344490,Withdraw,79
7771,636,2860.19,2024-07-02 19:59:09.580260,Deposit,55
7772,636,3808.38,2021-07-30 11:54:50.030755,Deposit,28
7773,636,112.91,2024-09-21 01:29:03.305873,Withdraw,34
7774,636,2279.05,2022-06-11 00:34:13.648365,Withdraw,77
7775,636,1957.45,2022-06-27 00:42:52.817560,Withdraw,50
7776,636,512.85,2020-12-03 10:09:06.473938,Withdraw,74
7777,636,1669.31,2020-12-11 04:04:20.594687,Deposit,34
7778,636,604.08,2022-11-20 20:49:51.260889,Withdraw,88
7779,636,2804.57,2024-05-10 15:05:40.035405,Deposit,8
7780,636,588.31,2022-01-29 02:22:59.284949,Deposit,94
7781,636,1369.32,2022-06-08 03:44:27.153506,Withdraw,90
7782,636,1878.21,2022-06-02 16:14:54.052670,Withdraw,5
7783,636,1193.15,2024-10-25 03:44:51.270671,Deposit,70
7784,636,2787.51,2023-07-15 20:05:35.949525,Withdraw,68
7785,636,2816.07,2024-10-26 07:22:06.394836,Withdraw,62
7786,636,1368.59,2021-04-20 06:55:26.566625,Deposit,51
7787,636,1728.71,2024-03-18 04:40:56.193595,Withdraw,78
7788,637,-3001.99,2021-12-17 14:19:21.388798,Withdraw,64
7789,637,-4282.46,2023-03-31 08:08:59.319423,Withdraw,11
7790,637,-4221.04,2022-12-05 22:07:25.989830,Deposit,24
7791,637,1128.38,2023-03-24 01:07:10.646163,Deposit,55
7792,637,1712.63,2022-08-19 13:30:07.851054,Withdraw,28
7793,637,168.77,2022-11-30 16:18:03.452017,Deposit,39
7794,637,1019.2,2022-11-19 17:19:34.866268,Withdraw,65
7795,638,-2496.82,2024-08-14 00:21:58.245341,Withdraw,95
7796,638,-2006.46,2024-05-05 01:18:35.038548,Deposit,6
7797,638,4161.37,2024-03-21 18:55:04.370992,Deposit,7
7798,638,-1473.0,2024-07-13 09:47:49.529996,Deposit,50
7799,638,2083.64,2024-04-09 14:10:22.366655,Deposit,23
7800,638,-3093.88,2024-06-09 04:11:24.757328,Deposit,59
7801,638,2992.54,2024-07-13 01:49:52.462809,Withdraw,1
7802,638,104.53,2024-04-15 12:54:56.466089,Deposit,14
7803,638,-3208.52,2024-10-12 10:48:18.994786,Deposit,78
7804,638,-799.91,2024-09-23 12:08:22.982716,Deposit,37
7805,638,-4395.78,2024-09-26 09:20:04.008624,Withdraw,9
7806,638,963.65,2024-04-25 15:19:50.375577,Deposit,51
7807,638,4335.35,2024-03-14 13:10:56.769286,Withdraw,1
7808,638,-2754.26,2024-07-13 05:21:29.213784,Withdraw,5
7809,639,2924.39,2023-07-03 20:47:19.565376,Withdraw,47
7810,639,4317.64,2022-07-03 14:04:14.552323,Deposit,68
7811,639,2272.73,2024-04-16 14:58:30.654247,Deposit,94
7812,639,991.47,2023-10-21 21:46:32.383682,Withdraw,47
7813,639,3746.06,2022-11-29 19:58:50.665789,Deposit,79
7814,639,-3443.91,2022-09-25 11:50:43.041041,Deposit,28
7815,639,3728.72,2022-06-15 18:50:38.746630,Withdraw,48
7816,639,722.64,2023-12-04 12:49:28.154019,Deposit,43
7817,639,-1473.01,2024-05-02 00:36:20.284713,Deposit,16
7818,639,-2481.82,2023-12-17 12:19:07.775941,Withdraw,71
7819,639,-3855.81,2023-05-14 06:36:03.206362,Deposit,16
7820,639,-1928.88,2024-01-29 09:55:31.307539,Withdraw,13
7821,639,4711.26,2022-02-03 01:34:45.461657,Withdraw,85
7822,639,2898.17,2023-06-15 19:52:31.765578,Withdraw,96
7823,639,-2487.66,2023-02-26 06:53:52.674008,Withdraw,15
7824,639,-2282.87,2023-05-12 06:51:34.072927,Deposit,15
7825,639,829.61,2022-03-22 06:25:01.567552,Deposit,91
7826,639,3239.32,2021-12-01 03:59:34.665469,Withdraw,46
7827,640,2882.28,2023-02-28 10:58:42.461825,Withdraw,2
7828,640,-2682.46,2023-07-07 03:17:38.882129,Withdraw,71
7829,640,-840.07,2024-07-13 03:07:06.256889,Withdraw,18
7830,640,2017.09,2024-08-14 22:14:13.783027,Withdraw,94
7831,640,1619.46,2024-10-07 15:04:36.904519,Withdraw,83
7832,640,-2936.42,2023-06-29 10:09:42.712725,Deposit,2
7833,640,729.63,2023-01-30 00:40:36.556111,Deposit,92
7834,640,4957.1,2024-10-16 12:55:14.925360,Deposit,53
7835,640,-1098.79,2024-09-15 12:32:00.461920,Withdraw,31
7836,640,3417.97,2023-08-03 00:22:36.789057,Deposit,1
7837,640,565.71,2024-04-05 03:04:34.180710,Deposit,57
7838,641,1067.1,2024-09-24 19:41:54.144690,Deposit,50
7839,641,2141.45,2023-02-19 13:32:13.956449,Withdraw,64
7840,641,4023.38,2024-07-12 16:11:40.537327,Deposit,18
7841,641,-721.05,2023-09-07 04:55:43.546900,Deposit,63
7842,641,1909.28,2023-08-30 01:38:09.365337,Deposit,91
7843,641,4276.9,2024-10-24 20:20:29.066936,Deposit,44
7844,641,-2039.89,2024-08-09 16:50:08.244278,Withdraw,5
7845,641,725.47,2020-06-17 18:11:46.642462,Deposit,9
7846,641,-1233.8,2020-11-25 16:54:48.655447,Deposit,62
7847,641,287.63,2021-02-12 07:01:09.748126,Deposit,20
7848,641,-2665.76,2024-08-08 17:16:44.890329,Withdraw,68
7849,641,3902.78,2022-08-22 15:55:59.240663,Deposit,25
7850,641,1032.47,2021-12-10 16:53:34.171409,Withdraw,78
7851,641,262.63,2022-04-20 14:38:07.335751,Deposit,70
7852,641,4429.49,2021-02-25 10:21:32.687999,Withdraw,74
7853,642,4946.55,2022-10-21 20:40:54.931553,Withdraw,5
7854,642,-2212.31,2022-10-01 12:59:18.165413,Deposit,81
7855,642,3450.24,2021-12-18 10:31:26.646678,Deposit,35
7856,642,-2429.94,2022-01-30 01:56:58.571970,Withdraw,4
7857,642,250.38,2024-02-06 08:27:46.781085,Deposit,24
7858,643,-3858.64,2022-08-24 00:59:51.646133,Withdraw,31
7859,643,1064.42,2024-08-04 10:44:00.969009,Deposit,11
7860,643,3494.17,2021-02-26 15:13:18.004851,Deposit,62
7861,643,-2840.22,2024-07-11 06:15:58.022695,Withdraw,80
7862,643,-1396.66,2021-03-05 22:55:44.968170,Deposit,43
7863,644,-2550.27,2024-04-22 02:31:41.742582,Withdraw,13
7864,644,-2022.81,2024-09-10 03:35:47.986869,Withdraw,9
7865,644,-3235.0,2024-08-31 10:41:56.263258,Withdraw,6
7866,644,2212.82,2024-03-28 11:44:04.728084,Deposit,7
7867,644,-3950.36,2024-04-07 11:38:29.817233,Withdraw,51
7868,644,4891.41,2024-09-07 19:02:57.410044,Withdraw,13
7869,644,-3117.11,2024-03-08 12:14:00.745919,Withdraw,81
7870,644,-2593.51,2024-08-10 03:29:40.581077,Withdraw,56
7871,644,-3318.94,2024-08-31 10:42:48.892764,Deposit,63
7872,644,-4387.72,2024-08-18 05:15:05.922567,Deposit,51
7873,645,2465.42,2022-09-17 19:14:13.745380,Withdraw,14
7874,645,1631.62,2022-09-21 08:56:22.631145,Deposit,32
7875,645,-3598.81,2022-12-08 23:13:07.826445,Withdraw,1
7876,645,-3241.56,2024-10-21 00:42:02.530612,Withdraw,2
7877,645,-1592.96,2024-03-22 08:03:49.456717,Withdraw,43
7878,645,-2066.78,2024-04-23 01:29:35.400821,Withdraw,36
7879,645,3276.88,2024-07-05 05:21:49.242135,Withdraw,42
7880,645,-2208.57,2023-06-12 20:14:12.536428,Withdraw,39
7881,645,1274.43,2022-11-26 17:06:11.279063,Deposit,1
7882,645,603.41,2023-05-30 21:56:13.398507,Deposit,13
7883,645,4069.45,2023-07-21 11:30:29.688968,Withdraw,60
7884,645,-3324.28,2024-05-28 21:48:11.708348,Withdraw,3
7885,645,-913.47,2023-01-04 00:24:35.824083,Deposit,67
7886,645,-3918.71,2024-03-03 16:18:51.684452,Withdraw,94
7887,645,3688.38,2023-06-03 13:01:16.379338,Deposit,86
7888,645,570.19,2023-10-29 04:29:59.952930,Deposit,36
7889,646,-803.34,2021-01-18 23:05:39.072340,Deposit,97
7890,646,675.15,2022-03-31 02:01:23.005581,Deposit,82
7891,646,-2172.85,2023-07-31 12:13:20.475717,Deposit,73
7892,646,-4077.11,2024-10-25 16:26:20.738857,Withdraw,99
7893,646,2872.28,2022-08-11 13:52:12.510430,Withdraw,26
7894,646,-4200.76,2021-08-08 12:19:41.358491,Deposit,28
7895,647,-305.2,2022-01-27 10:08:43.850981,Withdraw,20
7896,647,-3489.4,2024-07-29 09:03:10.216008,Withdraw,92
7897,647,4948.21,2023-08-24 02:34:22.169806,Withdraw,62
7898,647,4262.24,2024-01-28 19:45:09.256527,Deposit,53
7899,647,-3376.88,2023-05-18 18:26:40.736726,Withdraw,82
7900,647,-3739.7,2023-11-12 00:32:56.891507,Deposit,7
7901,647,-4917.76,2023-03-19 16:02:55.401923,Withdraw,38
7902,647,294.69,2023-01-04 03:20:56.255465,Withdraw,75
7903,647,-2310.57,2022-08-23 15:44:22.430187,Withdraw,54
7904,647,-1542.94,2024-09-08 10:30:30.392252,Withdraw,66
7905,647,1793.86,2024-06-06 10:59:45.856885,Deposit,41
7906,647,-3221.47,2024-04-10 02:21:49.667391,Deposit,99
7907,647,-2260.34,2024-01-26 23:33:24.921508,Withdraw,77
7908,647,-900.81,2021-12-01 06:36:37.515399,Withdraw,65
7909,647,-2127.87,2023-01-25 04:07:41.172262,Withdraw,81
7910,647,508.4,2022-04-24 04:53:03.139575,Withdraw,3
7911,648,345.12,2024-06-28 22:48:58.754446,Deposit,2
7912,648,-378.64,2024-09-16 08:22:41.061145,Withdraw,63
7913,648,-1503.19,2024-05-06 01:28:46.208646,Withdraw,47
7914,648,86.19,2024-04-22 12:42:39.703304,Deposit,9
7915,648,1284.66,2024-06-05 07:41:29.872144,Withdraw,34
7916,648,-976.28,2023-10-09 08:56:29.614853,Deposit,50
7917,648,2570.25,2024-01-14 15:57:16.343575,Withdraw,26
7918,648,-3148.58,2024-04-05 09:51:34.804391,Withdraw,14
7919,648,1083.04,2024-04-13 00:36:19.247013,Withdraw,24
7920,648,-3808.51,2024-01-13 21:57:50.799831,Withdraw,50
7921,648,3997.34,2023-12-24 07:50:40.703917,Withdraw,34
7922,648,-936.67,2024-01-19 08:48:46.135604,Withdraw,97
7923,648,-1583.08,2023-08-27 14:37:54.754632,Withdraw,39
7924,648,3418.2,2024-02-25 03:36:42.909328,Deposit,72
7925,648,648.18,2024-04-11 22:56:59.593585,Deposit,32
7926,648,1265.88,2024-04-29 22:14:31.738436,Withdraw,1
7927,648,678.97,2023-12-24 00:22:43.478903,Withdraw,71
7928,648,-4318.07,2023-12-13 07:44:48.643945,Withdraw,37
7929,648,-4319.66,2024-08-08 13:21:52.525568,Withdraw,81
7930,648,-2420.13,2024-03-08 09:18:16.364753,Deposit,23
7931,649,4091.06,2024-05-11 19:14:03.818115,Withdraw,46
7932,649,1787.06,2022-11-22 22:23:50.212318,Withdraw,3
7933,649,2718.4,2023-06-30 04:19:41.128734,Deposit,87
7934,649,1060.13,2024-08-25 09:52:09.011167,Withdraw,67
7935,649,3200.93,2024-03-06 23:09:14.230983,Deposit,44
7936,649,151.47,2024-09-16 04:46:23.599628,Deposit,98
7937,649,875.28,2024-04-23 15:24:31.199858,Withdraw,53
7938,649,4725.81,2023-08-10 04:57:24.921585,Deposit,86
7939,649,3531.68,2023-02-18 10:33:52.408186,Withdraw,39
7940,649,2856.03,2023-07-07 21:24:01.757447,Withdraw,32
7941,649,4764.21,2023-04-01 22:34:47.613003,Deposit,43
7942,650,117.13,2024-05-31 23:24:42.961818,Withdraw,63
7943,650,-1173.24,2023-03-18 23:26:08.317530,Deposit,46
7944,650,4188.45,2024-04-10 16:11:20.419102,Deposit,54
7945,650,3196.55,2022-05-31 02:04:03.071311,Deposit,92
7946,650,-4437.47,2023-03-27 06:05:07.088682,Deposit,57
7947,651,1744.28,2023-09-08 13:18:33.699804,Withdraw,26
7948,651,-1338.16,2024-08-17 23:51:52.339865,Withdraw,43
7949,651,-1681.73,2024-01-17 19:22:18.461401,Deposit,15
7950,651,2794.77,2024-10-12 04:42:36.916092,Withdraw,90
7951,651,-2642.35,2024-03-05 23:11:42.542281,Withdraw,8
7952,651,-2551.18,2022-12-04 08:24:19.573497,Deposit,45
7953,651,-4854.27,2024-01-09 16:23:53.440544,Deposit,90
7954,651,1669.11,2022-07-18 00:46:02.444492,Deposit,90
7955,651,4961.71,2024-08-10 18:18:33.771601,Withdraw,12
7956,651,3524.76,2023-08-06 22:39:14.397330,Withdraw,11
7957,651,3882.41,2024-07-28 14:00:16.112585,Deposit,32
7958,651,-2328.69,2022-03-15 15:18:35.520625,Deposit,99
7959,651,-3673.18,2024-07-03 13:25:20.582946,Deposit,63
7960,651,-390.62,2022-04-17 14:44:43.684388,Deposit,57
7961,651,604.28,2023-03-05 13:38:14.022794,Withdraw,4
7962,651,4531.76,2023-01-15 22:18:35.366171,Withdraw,30
7963,651,1996.0,2023-05-29 20:42:13.825213,Deposit,60
7964,652,-4475.36,2022-03-26 21:35:10.197885,Withdraw,82
7965,652,-104.95,2024-06-02 22:28:08.902364,Withdraw,70
7966,652,-1496.93,2023-09-04 11:25:17.192203,Deposit,3
7967,652,2745.4,2024-04-17 02:36:25.226912,Withdraw,20
7968,652,-2234.94,2024-04-11 13:56:00.612023,Withdraw,97
7969,652,1642.33,2023-08-17 01:41:30.023780,Withdraw,33
7970,652,-457.3,2022-10-02 04:38:19.459850,Withdraw,35
7971,652,4151.18,2024-02-12 22:13:30.764251,Deposit,64
7972,652,-4148.4,2023-06-24 11:26:06.081025,Withdraw,19
7973,652,4029.6,2024-10-13 00:49:11.655341,Deposit,54
7974,652,-4615.84,2022-07-23 19:14:50.194378,Withdraw,62
7975,652,-1996.0,2024-02-21 20:42:33.828885,Withdraw,49
7976,652,-3533.22,2024-10-02 17:53:06.583329,Withdraw,28
7977,652,4571.22,2022-10-02 05:50:19.437334,Deposit,39
7978,652,4346.86,2022-04-19 13:34:56.762677,Deposit,72
7979,652,366.17,2022-06-01 19:55:58.488330,Withdraw,85
7980,652,1573.82,2022-11-03 17:42:49.637834,Withdraw,37
7981,652,2479.75,2023-10-30 15:25:18.082706,Withdraw,52
7982,652,-2280.39,2022-07-31 09:41:11.871333,Withdraw,70
7983,652,-2347.51,2024-01-01 00:51:34.463164,Withdraw,100
7984,653,1217.71,2024-10-10 09:19:53.030238,Withdraw,28
7985,653,1143.91,2023-11-04 22:43:46.241827,Withdraw,16
7986,653,7.87,2023-05-31 09:12:15.771002,Withdraw,76
7987,653,1335.26,2024-09-23 04:37:54.078314,Deposit,24
7988,653,4981.32,2023-09-11 02:00:50.714943,Deposit,85
7989,653,1236.08,2024-05-11 07:09:48.221316,Withdraw,33
7990,653,670.48,2024-08-18 05:18:08.546592,Deposit,16
7991,653,3733.16,2024-08-15 08:19:33.630467,Deposit,56
7992,653,4704.05,2023-09-26 15:15:37.110344,Deposit,8
7993,653,248.4,2024-05-20 01:48:08.412723,Deposit,62
7994,653,439.78,2023-06-05 11:07:04.952179,Withdraw,79
7995,653,4958.84,2024-03-23 23:54:06.277898,Deposit,67
7996,654,3491.03,2024-10-25 08:34:56.240331,Deposit,20
7997,654,2850.26,2024-10-17 19:34:06.541648,Deposit,27
7998,654,2849.44,2024-10-20 17:01:15.188491,Deposit,31
7999,654,621.36,2024-10-28 03:00:11.076041,Withdraw,69
8000,654,856.82,2024-10-26 16:16:41.752002,Withdraw,83
8001,654,3627.71,2024-10-22 21:38:59.774487,Deposit,46
8002,654,798.62,2024-10-18 23:06:07.711091,Withdraw,65
8003,654,532.7,2024-10-28 15:44:24.995598,Withdraw,66
8004,654,662.32,2024-10-18 16:59:00.598455,Withdraw,92
8005,654,3241.35,2024-10-26 10:43:38.314954,Deposit,26
8006,655,-1358.89,2023-02-19 11:11:40.596390,Withdraw,99
8007,655,-918.08,2024-02-13 06:56:15.575339,Deposit,65
8008,655,-3494.99,2024-09-04 19:03:59.059290,Withdraw,90
8009,655,671.27,2022-12-13 01:01:40.415693,Deposit,96
8010,655,477.42,2023-08-01 20:30:46.687590,Deposit,26
8011,655,-4322.27,2024-02-01 06:58:11.732278,Withdraw,5
8012,655,-1410.41,2023-03-13 20:47:51.217442,Deposit,88
8013,655,3225.1,2024-04-10 12:21:21.579924,Deposit,41
8014,655,911.14,2023-09-08 22:55:28.052258,Withdraw,61
8015,655,-1044.2,2023-06-08 10:37:50.406094,Withdraw,62
8016,655,-2315.47,2024-02-07 19:07:44.194342,Withdraw,21
8017,655,-1466.98,2024-05-17 19:02:43.640473,Deposit,65
8018,655,-404.92,2022-11-15 21:47:03.788558,Deposit,54
8019,655,4452.73,2023-09-06 06:54:04.530500,Withdraw,52
8020,656,23.32,2024-07-29 00:48:58.825301,Deposit,50
8021,656,900.43,2024-06-07 13:42:51.260324,Withdraw,23
8022,656,1180.61,2024-09-26 07:13:34.904953,Withdraw,79
8023,656,128.54,2024-05-06 03:49:01.705894,Deposit,100
8024,656,1651.96,2024-08-14 13:01:22.281172,Withdraw,82
8025,656,3288.17,2024-03-15 16:32:06.474560,Deposit,42
8026,656,3410.73,2024-10-24 07:59:13.151093,Withdraw,66
8027,656,2044.7,2024-06-06 15:26:59.352494,Withdraw,38
8028,656,2571.7,2024-05-25 09:32:09.065075,Withdraw,35
8029,656,410.66,2024-06-19 07:13:08.906058,Deposit,64
8030,656,4197.18,2024-06-06 08:31:15.642528,Deposit,82
8031,656,3404.18,2024-05-18 12:49:52.319345,Deposit,76
8032,656,2888.57,2024-10-20 13:52:33.280478,Deposit,83
8033,656,2579.42,2024-07-09 19:18:21.952754,Deposit,73
8034,657,2248.65,2023-04-02 22:44:57.521396,Deposit,14
8035,657,4204.51,2023-03-25 17:44:22.500039,Withdraw,56
8036,657,-1150.55,2023-01-16 08:15:01.442905,Deposit,85
8037,657,1732.27,2024-01-09 00:07:47.575803,Withdraw,81
8038,657,935.42,2024-08-11 19:07:04.919567,Withdraw,39
8039,657,-4031.05,2024-02-10 03:14:46.544017,Withdraw,75
8040,657,-3685.31,2024-09-20 11:36:03.279855,Deposit,37
8041,657,316.55,2023-07-01 11:28:58.120954,Withdraw,13
8042,657,1148.6,2023-10-02 20:09:15.156395,Withdraw,51
8043,657,-428.52,2022-12-20 08:39:52.991548,Withdraw,52
8044,657,-2266.48,2023-03-29 21:02:20.883217,Withdraw,90
8045,657,-2275.63,2023-07-10 03:34:51.271811,Withdraw,52
8046,657,-1660.38,2023-09-07 08:24:26.479204,Deposit,68
8047,657,-4306.23,2024-09-15 16:09:34.520487,Deposit,5
8048,658,4987.2,2024-02-14 03:47:59.545089,Deposit,66
8049,658,-562.01,2023-03-08 09:04:04.487036,Withdraw,88
8050,658,3111.21,2024-06-13 06:57:21.858306,Withdraw,63
8051,658,4333.48,2024-06-27 03:24:59.621958,Deposit,15
8052,658,-4426.74,2024-05-15 12:43:33.381717,Withdraw,51
8053,658,3249.96,2023-09-11 20:08:20.653552,Withdraw,4
8054,658,985.32,2023-01-15 23:50:30.239748,Deposit,75
8055,658,741.16,2023-02-14 21:25:17.438043,Deposit,52
8056,658,2247.27,2024-06-27 21:58:10.629343,Deposit,18
8057,658,-854.31,2023-03-28 21:40:45.456507,Deposit,88
8058,658,-617.18,2024-03-31 05:31:46.855389,Deposit,83
8059,658,-87.55,2024-05-25 09:01:42.149561,Withdraw,93
8060,659,4840.65,2023-10-29 23:15:58.857356,Deposit,29
8061,659,1630.46,2023-06-18 03:31:38.901436,Withdraw,87
8062,659,2493.96,2024-01-29 17:58:39.453344,Deposit,59
8063,659,4878.88,2021-12-13 05:36:33.298246,Deposit,34
8064,659,3818.6,2024-08-22 22:35:00.440778,Deposit,14
8065,659,2598.23,2023-10-02 06:26:16.957714,Withdraw,22
8066,659,2222.66,2021-12-12 23:21:22.742250,Withdraw,53
8067,659,321.58,2023-03-22 03:23:39.145580,Deposit,22
8068,659,2663.97,2023-05-03 20:07:00.659306,Deposit,56
8069,659,3053.06,2022-03-07 07:10:36.818852,Withdraw,86
8070,659,26.37,2024-01-12 03:23:31.205042,Withdraw,93
8071,659,2425.76,2022-04-05 08:01:56.440983,Withdraw,13
8072,659,1214.72,2024-05-25 10:49:44.960128,Deposit,76
8073,660,-1297.94,2023-01-26 16:31:16.537619,Deposit,42
8074,660,1676.61,2023-01-26 07:13:05.240332,Deposit,82
8075,660,2379.57,2024-08-19 06:07:07.644592,Withdraw,84
8076,660,3681.41,2023-10-26 18:28:15.726509,Withdraw,7
8077,660,704.56,2024-01-02 05:06:17.499740,Withdraw,38
8078,660,-912.91,2023-11-08 03:41:51.905081,Deposit,10
8079,660,4651.47,2023-05-11 02:24:04.253508,Deposit,23
8080,660,-3929.97,2023-11-18 18:38:14.948638,Deposit,74
8081,660,3194.31,2023-02-08 13:15:45.783141,Withdraw,20
8082,661,3554.47,2022-09-10 09:53:34.409605,Withdraw,69
8083,661,-860.08,2024-06-03 09:36:08.826618,Withdraw,55
8084,661,3979.96,2024-02-19 10:53:25.814581,Withdraw,22
8085,661,1867.53,2024-10-24 04:09:52.777732,Withdraw,81
8086,661,3269.23,2023-01-30 07:22:15.118497,Withdraw,63
8087,661,-1942.23,2024-07-15 23:44:53.539320,Withdraw,51
8088,661,1693.78,2024-10-11 15:07:08.501545,Deposit,78
8089,661,-4460.36,2022-09-10 18:34:17.060716,Withdraw,38
8090,661,2388.35,2024-06-25 23:53:06.831588,Deposit,44
8091,661,4639.23,2023-11-01 21:58:28.769447,Deposit,60
8092,661,-4505.48,2023-01-18 05:35:54.234631,Withdraw,31
8093,661,2942.15,2024-06-22 06:39:01.364324,Withdraw,28
8094,661,-3835.71,2023-09-03 21:25:44.730578,Withdraw,31
